marker	LG	pos
87389_10311786	L4	66.3810223789713
5947_701630	L4	74.9731559174884
40414_4768736	L4	74.9731559174884
49837_5880650	L4	74.9731559174884
99250_11711384	L4	74.9731559174884
3876_457252	L4	83.5676900278519
compli_34758_4101328	L4	83.5676900278519
35646_4206112	L4	83.5676900278519
compli_50170_5919944	L4	83.5676900278519
compli_108084_12753796	L4	83.5676900278519
compli_106892_12613140	L4	88.5070579795219
compli_19334_2281296	L4	93.4469290015895
compli_99585_11750914	L4	93.4469290015895
15483_1826878	L4	102.04777016616
57615_6798454	L4	102.04777016616
6952_820220	L4	102.04777016616
24401_2879202	L4	102.04777016616
16709_1971546	L4	110.648599940982
46917_5536090	L4	110.648599940982
compli_27165_3205354	L4	119.241950706023
compli_75224_8876316	L4	119.241950706023
compli_24772_2922980	L4	127.8316469974
compli_43834_5172296	L4	127.8316469974
compli_77593_9155858	L4	127.8316469974
compli_67726_7991552	L4	132.466914328964
compli_77832_9184060	L4	133.142910773038
compli_109021_12864362	L4	133.829765758273
compli_90666_10698472	L4	134.530744382924
20764_2450036	L4	135.255441536412
compli_78683_9284478	L4	138.461771253179
compli_50950_6011984	L4	138.801873406431
compli_1555_183374	L4	145.423546787108
3850_454184	L4	145.423546787108
6043_712958	L4	145.423546787108
compli_6700_790484	L4	145.423546787108
compli_6735_794614	L4	145.423546787108
compli_7045_831194	L4	145.423546787108
compli_31113_3671218	L4	145.423546787108
compli_33753_3982738	L4	145.423546787108
compli_34736_4098732	L4	145.423546787108
compli_38117_4497690	L4	145.423546787108
compli_62811_7411582	L4	145.423546787108
compli_76495_9026294	L4	145.423546787108
compli_89270_10533744	L4	145.423546787108
compli_94847_11191830	L4	145.423546787108
compli_107646_12702112	L4	145.423546787108
compli_13675_1613534	L6	0
compli_108912_12851500	L6	0.322940388564381
6550_772784	L6	0.425157154021405
compli_30167_3559590	L6	0.425157154021405
33048_3899548	L6	0.425157154021405
49758_5871328	L6	0.425157154021405
98651_11640702	L6	0.425157154021405
102249_12065266	L6	0.425157154021405
compli_104059_12278846	L6	0.425157154021405
108704_12826956	L6	0.425157154021405
compli_108838_12842768	L6	0.425157154021405
compli_76632_9042460	L6	0.425157154021405
compli_49984_5897996	L6	3.94170805817965
compli_47904_5652556	L6	8.19283766107203
44948_5303748	L6	12.4653781434768
84597_9982330	L6	14.6336132158283
79369_9365426	L6	16.3046714173754
44315_5229054	L6	17.94347633315
compli_84376_9956252	L6	19.8312989651588
compli_92569_10923026	L6	21.8006834296451
compli_1609_189746	L6	24.0420346298927
1867_220190	L6	24.0420346298927
compli_15319_1807526	L6	24.0420346298927
17244_2034676	L6	24.0420346298927
18201_2147602	L6	24.0420346298927
18722_2209080	L6	24.0420346298927
22758_2685328	L6	24.0420346298927
24745_2919794	L6	24.0420346298927
compli_24804_2926756	L6	24.0420346298927
28540_3367604	L6	24.0420346298927
compli_30525_3601834	L6	24.0420346298927
35784_4222396	L6	24.0420346298927
39496_4660412	L6	24.0420346298927
42158_4974528	L6	24.0420346298927
46687_5508950	L6	24.0420346298927
47589_5615386	L6	24.0420346298927
50089_5910386	L6	24.0420346298927
50296_5934812	L6	24.0420346298927
62515_7376654	L6	24.0420346298927
65019_7672126	L6	24.0420346298927
compli_74917_8840090	L6	24.0420346298927
compli_75032_8853660	L6	24.0420346298927
80976_9555052	L6	24.0420346298927
83340_9834004	L6	24.0420346298927
90889_10724786	L6	24.0420346298927
98313_11600818	L6	24.0420346298927
101794_12011576	L6	24.0420346298927
101994_12035176	L6	24.0420346298927
107439_12677686	L6	24.0420346298927
compli_82316_9713172	L6	29.7140439163714
compli_11801_1392402	L8	0
compli_13208_1558428	L8	0
compli_25585_3018914	L8	0
compli_29975_3536934	L8	0
compli_78020_9206244	L8	0
57598_6796448	L8	9.93790581900488
compli_9101_1073802	L8	19.8764877847738
compli_18413_2172618	L8	19.8764877847738
compli_14630_1726224	L8	33.6272082554512
compli_59289_6995986	L8	33.6272082554512
compli_108876_12847252	L8	33.6272082554512
compli_1868_220308	L8	43.593711590907
2844_335476	L8	43.593711590907
4810_567464	L8	43.593711590907
6186_729832	L8	43.593711590907
compli_6870_810544	L8	43.593711590907
8865_1045954	L8	43.593711590907
9239_1090086	L8	43.593711590907
compli_10616_1252572	L8	43.593711590907
compli_10962_1293400	L8	43.593711590907
compli_11088_1308268	L8	43.593711590907
compli_11254_1327856	L8	43.593711590907
15112_1783100	L8	43.593711590907
compli_15660_1847764	L8	43.593711590907
15998_1887648	L8	43.593711590907
18068_2131908	L8	43.593711590907
18852_2224420	L8	43.593711590907
20007_2360710	L8	43.593711590907
compli_21122_2492280	L8	43.593711590907
21198_2501248	L8	43.593711590907
compli_21840_2577004	L8	43.593711590907
compli_23648_2790348	L8	43.593711590907
compli_23724_2799316	L8	43.593711590907
compli_24280_2864924	L8	43.593711590907
compli_24402_2879320	L8	43.593711590907
compli_25317_2987290	L8	43.593711590907
compli_25511_3010182	L8	43.593711590907
compli_25514_3010536	L8	43.593711590907
compli_26382_3112960	L8	43.593711590907
compli_26804_3162756	L8	43.593711590907
compli_27051_3191902	L8	43.593711590907
compli_27429_3236506	L8	43.593711590907
compli_27668_3264708	L8	43.593711590907
29363_3464718	L8	43.593711590907
compli_29586_3491032	L8	43.593711590907
compli_30353_3581538	L8	43.593711590907
compli_30616_3612572	L8	43.593711590907
31150_3675584	L8	43.593711590907
compli_32077_3784970	L8	43.593711590907
32843_3875358	L8	43.593711590907
34743_4099558	L8	43.593711590907
34912_4119500	L8	43.593711590907
35116_4143572	L8	43.593711590907
36496_4306412	L8	43.593711590907
compli_37387_4411550	L8	43.593711590907
compli_37907_4472910	L8	43.593711590907
compli_38597_4554330	L8	43.593711590907
38626_4557752	L8	43.593711590907
38862_4585600	L8	43.593711590907
compli_41374_4882016	L8	43.593711590907
41483_4894878	L8	43.593711590907
compli_42161_4974882	L8	43.593711590907
compli_42830_5053824	L8	43.593711590907
compli_43727_5159670	L8	43.593711590907
44963_5305518	L8	43.593711590907
46499_5486766	L8	43.593711590907
compli_46637_5503050	L8	43.593711590907
51922_6126680	L8	43.593711590907
52407_6183910	L8	43.593711590907
compli_52974_6250816	L8	43.593711590907
53003_6254238	L8	43.593711590907
compli_53129_6269106	L8	43.593711590907
53629_6328106	L8	43.593711590907
55719_6574726	L8	43.593711590907
compli_60255_7109974	L8	43.593711590907
60539_7143486	L8	43.593711590907
compli_61608_7269628	L8	43.593711590907
62692_7397540	L8	43.593711590907
63592_7503740	L8	43.593711590907
64792_7645340	L8	43.593711590907
69816_8238172	L8	43.593711590907
compli_71542_8441840	L8	43.593711590907
compli_75586_8919032	L8	43.593711590907
compli_75787_8942750	L8	43.593711590907
compli_75864_8951836	L8	43.593711590907
75943_8961158	L8	43.593711590907
compli_78214_9229136	L8	43.593711590907
compli_79253_9351738	L8	43.593711590907
compli_79591_9391622	L8	43.593711590907
compli_81846_9657712	L8	43.593711590907
82395_9722494	L8	43.593711590907
83097_9805330	L8	43.593711590907
compli_85656_10107292	L8	43.593711590907
compli_86711_10231782	L8	43.593711590907
87295_10300694	L8	43.593711590907
88651_10460702	L8	43.593711590907
88953_10496338	L8	43.593711590907
89518_10563008	L8	43.593711590907
compli_90027_10623070	L8	43.593711590907
compli_90293_10654458	L8	43.593711590907
compli_93816_11070172	L8	43.593711590907
compli_95089_11220386	L8	43.593711590907
compli_95143_11226758	L8	43.593711590907
compli_95909_11317146	L8	43.593711590907
96107_11340510	L8	43.593711590907
97160_11464764	L8	43.593711590907
100170_11819944	L8	43.593711590907
compli_100785_11892514	L8	43.593711590907
107157_12644410	L8	43.593711590907
108620_12817044	L8	43.593711590907
109369_12905426	L8	43.593711590907
26709_3151546	L8	49.861004487124
47910_5653264	L8	59.6896400238265
88390_10429904	L8	59.6896400238265
compli_92944_10967276	L8	69.1606502959891
77564_9152436	L8	74.2859749718109
47008_5546828	L8	78.4618343433504
54721_6456962	L8	81.0989019460944
104665_12350354	L8	84.9637436883301
73893_8719258	L8	89.9985809834877
compli_22328_2634588	L8	95.3050417146371
88714_10468136	L8	100.433722630665
12638_1491168	L8	108.120300057217
28345_3344594	L8	108.120300057217
85488_10087468	L8	119.326146957106
compli_35687_4210950	L8	127.158550564159
compli_80344_9480476	L8	136.808280483967
10730_1266024	L8	148.485804046915
16399_1934966	L8	148.485804046915
16217_1913490	L10	0
28568_3370908	L10	0
5342_630240	L10	9.12646497474937
6081_717442	L10	9.12646497474937
14414_1700736	L10	9.12646497474937
compli_29304_3457756	L10	9.12646497474937
46947_5539630	L10	9.12646497474937
59493_7020058	L10	9.12646497474937
70046_8265312	L10	9.12646497474937
81747_9646030	L10	9.12646497474937
106620_12581044	L10	10.941788351439
compli_7735_912614	L10	12.4585313721153
30396_3586612	L10	16.1985485428263
compli_24352_2873420	L10	16.436761447567
76251_8997502	L10	25.1012950481494
100527_11862070	L10	25.1012950481494
27681_3266242	L10	30.5718504154078
compli_91136_10753932	L10	30.5718504154078
106420_12557444	L10	30.5718504154078
compli_12187_1437950	L10	36.2012371074704
compli_1896_223612	L10	38.3596903808934
compli_4738_558968	L10	38.3596903808934
7847_925830	L10	38.3596903808934
12581_1484442	L10	38.3596903808934
compli_12904_1522556	L10	38.3596903808934
compli_14921_1760562	L10	38.3596903808934
compli_17598_2076448	L10	38.3596903808934
18367_2167190	L10	38.3596903808934
compli_18470_2179344	L10	38.3596903808934
20698_2442248	L10	38.3596903808934
24882_2935960	L10	38.3596903808934
compli_26540_3131604	L10	38.3596903808934
compli_27522_3247480	L10	38.3596903808934
compli_32556_3841492	L10	38.3596903808934
33556_3959492	L10	38.3596903808934
35931_4239742	L10	38.3596903808934
compli_36876_4351252	L10	38.3596903808934
compli_36996_4365412	L10	38.3596903808934
37796_4459812	L10	38.3596903808934
compli_37952_4478220	L10	38.3596903808934
38509_4543946	L10	38.3596903808934
42459_5010046	L10	38.3596903808934
45244_5338676	L10	38.3596903808934
45451_5363102	L10	38.3596903808934
55501_6549002	L10	38.3596903808934
56011_6609182	L10	38.3596903808934
compli_58960_6957164	L10	38.3596903808934
59704_7044956	L10	38.3596903808934
60381_7124842	L10	38.3596903808934
64694_7633776	L10	38.3596903808934
65936_7780332	L10	38.3596903808934
73305_8649874	L10	38.3596903808934
74081_8741442	L10	38.3596903808934
compli_74548_8796548	L10	38.3596903808934
compli_81945_9669394	L10	38.3596903808934
compli_82874_9779016	L10	38.3596903808934
compli_90687_10700950	L10	38.3596903808934
compli_91132_10753460	L10	38.3596903808934
compli_91721_10822962	L10	38.3596903808934
compli_92693_10937658	L10	38.3596903808934
compli_93388_11019668	L10	38.3596903808934
95699_11292366	L10	38.3596903808934
compli_101682_11998360	L10	38.3596903808934
compli_101876_12021252	L10	38.3596903808934
compli_102950_12147984	L10	38.3596903808934
compli_103256_12184092	L10	38.3596903808934
compli_14130_1667224	L10	40.5025793620941
35713_4214018	L10	42.6359370212136
41190_4860304	L10	44.7430069476105
compli_22313_2632818	L10	46.6556655511286
87449_10318866	L10	48.3360756600043
compli_31559_3723846	L10	49.9908968583098
5023_592598	L10	59.0716510380655
6255_737974	L10	59.0716510380655
compli_16334_1927296	L10	63.7414706963593
64974_7666816	L12	0
compli_68800_8118284	L12	0
compli_88385_10429314	L12	0
compli_56626_6681752	L12	4.7320035698224
compli_1903_224438	L12	14.6782793957047
13049_1539666	L12	14.6782793957047
compli_3495_412294	L12	24.7432501148563
4107_484510	L12	24.7432501148563
4425_522034	L12	24.7432501148563
6271_739862	L12	24.7432501148563
7345_866594	L12	24.7432501148563
compli_9370_1105544	L12	24.7432501148563
12608_1487628	L12	24.7432501148563
18704_2206956	L12	24.7432501148563
20887_2464550	L12	24.7432501148563
compli_21212_2502900	L12	24.7432501148563
compli_23139_2730286	L12	24.7432501148563
25005_2950474	L12	24.7432501148563
25763_3039918	L12	24.7432501148563
26455_3121574	L12	24.7432501148563
27468_3241108	L12	24.7432501148563
compli_30174_3560416	L12	24.7432501148563
compli_30951_3652102	L12	24.7432501148563
32667_3854590	L12	24.7432501148563
33073_3902498	L12	24.7432501148563
compli_33124_3908516	L12	24.7432501148563
37604_4437156	L12	24.7432501148563
compli_41312_4874700	L12	24.7432501148563
compli_41407_4885910	L12	24.7432501148563
compli_41629_4912106	L12	24.7432501148563
compli_44325_5230234	L12	24.7432501148563
compli_51187_6039950	L12	24.7432501148563
52946_6247512	L12	24.7432501148563
compli_61458_7251928	L12	24.7432501148563
compli_70836_8358532	L12	24.7432501148563
compli_74443_8784158	L12	24.7432501148563
76216_8993372	L12	24.7432501148563
76953_9080338	L12	24.7432501148563
80975_9554934	L12	24.7432501148563
81230_9585024	L12	24.7432501148563
81927_9667270	L12	24.7432501148563
85579_10098206	L12	24.7432501148563
86898_10253848	L12	24.7432501148563
88606_10455392	L12	24.7432501148563
89299_10537166	L12	24.7432501148563
compli_89919_10610326	L12	24.7432501148563
92462_10910400	L12	24.7432501148563
92577_10923970	L12	24.7432501148563
compli_93963_11087518	L12	24.7432501148563
97368_11489308	L12	24.7432501148563
102563_12102318	L12	24.7432501148563
102769_12126626	L12	24.7432501148563
compli_104889_12376786	L12	24.7432501148563
compli_106703_12590838	L12	24.7432501148563
109345_12902594	L12	24.7432501148563
125197_14773130	L12	24.7432501148563
4899_577966	L12	24.7432501148563
9682_1142360	L12	24.7432501148563
9753_1150738	L12	24.7432501148563
compli_60909_7187146	L12	24.7432501148563
compli_67289_7939986	L12	24.7432501148563
74279_8764806	L12	24.7432501148563
79471_9377462	L12	24.7432501148563
87474_10321816	L12	24.7432501148563
88178_10404888	L12	24.7432501148563
compli_89524_10563716	L12	24.7432501148563
95947_11321630	L12	24.7432501148563
15404_1817556	L12	26.0202543187491
46543_5491958	L12	27.3032806716751
compli_47962_5659400	L12	32.1683055900838
compli_51741_6105322	L12	32.1683055900838
81938_9668568	L12	37.0206449270763
compli_68879_8127606	L12	38.2793235076546
compli_54730_6458024	L12	39.5440907997903
32682_3856360	L12	44.4038698813877
106850_12608184	L12	44.4038698813877
23486_2771232	L12	49.2736639073411
compli_41585_4906914	L12	50.5627723058495
19327_2280470	L12	51.8596975850401
2551_300902	L12	53.1772012056489
12232_1443260	L12	58.0829056661809
32815_3872054	L12	58.0829056661809
39985_4718114	L12	58.0829056661809
compli_15465_1824754	L12	66.5682086897479
15679_1850006	L12	66.5682086897479
compli_94755_11180974	L12	66.5682086897479
7396_872612	L12	71.4183731516157
compli_33826_3991352	L12	76.321037578155
compli_40889_4824786	L12	76.321037578155
compli_49479_5838406	L12	76.321037578155
compli_87975_10380934	L12	76.321037578155
compli_96765_11418154	L12	76.321037578155
compli_100627_11873870	L12	76.321037578155
compli_6999_825766	L12	77.208470282662
compli_95213_11235018	L12	84.3474288658618
compli_107949_12737866	L12	84.3474288658618
compli_91042_10742840	L12	87.9190107951642
10297_1214930	L12	87.9190107951642
30890_3644904	L12	87.9190107951642
compli_33910_4001264	L12	95.1731862031927
compli_83859_9895246	L12	95.1731862031927
compli_4417_521090	L14	0
compli_26916_3175972	L14	0
compli_2445_288394	L14	6.58472260206867
7162_845000	L14	6.58472260206867
compli_11835_1396414	L14	6.58472260206867
12147_1433230	L14	6.58472260206867
13344_1574476	L14	6.58472260206867
13464_1588636	L14	6.58472260206867
compli_18261_2154682	L14	6.58472260206867
20009_2360946	L14	6.58472260206867
22220_2621844	L14	6.58472260206867
compli_22473_2651698	L14	6.58472260206867
36048_4253548	L14	6.58472260206867
compli_36789_4340986	L14	6.58472260206867
compli_38366_4527072	L14	6.58472260206867
38865_4585954	L14	6.58472260206867
39405_4649674	L14	6.58472260206867
48023_5666598	L14	6.58472260206867
compli_48408_5712028	L14	6.58472260206867
compli_60860_7181364	L14	6.58472260206867
compli_61898_7303848	L14	6.58472260206867
compli_62581_7384442	L14	6.58472260206867
compli_64319_7589526	L14	6.58472260206867
compli_64674_7631416	L14	6.58472260206867
66132_7803460	L14	6.58472260206867
compli_67094_7916976	L14	6.58472260206867
compli_68708_8107428	L14	6.58472260206867
compli_69616_8214572	L14	6.58472260206867
compli_70859_8361246	L14	6.58472260206867
compli_78923_9312798	L14	6.58472260206867
79167_9341590	L14	6.58472260206867
compli_83525_9855834	L14	6.58472260206867
compli_84141_9928522	L14	6.58472260206867
compli_85655_10107174	L14	6.58472260206867
compli_85850_10130184	L14	6.58472260206867
86343_10188358	L14	6.58472260206867
compli_88801_10478402	L14	6.58472260206867
compli_91221_10763962	L14	6.58472260206867
92258_10886328	L14	6.58472260206867
97243_11474558	L14	6.58472260206867
compli_97547_11510430	L14	6.58472260206867
10008_1180828	L14	9.59196745170038
compli_15972_1884580	L14	12.6296013691685
compli_23516_2774772	L14	15.6081915804939
91220_10763844	L14	18.5363562749584
59818_7058408	L14	21.0650956692337
6080_717324	L14	22.9727162606425
108176_12764652	L14	25.2850169870209
16849_1988066	L14	28.4601186006889
29709_3505546	L14	28.4601186006889
78594_9273976	L14	28.4601186006889
112715_13300254	L14	28.4601186006889
39387_4647550	L14	32.1807291304492
80664_9518236	L14	32.1807291304492
19242_2270440	L14	36.5402463602212
compli_8804_1038756	L14	41.6249766570721
20529_2422306	L14	44.9163193830543
22430_2646624	L14	44.9163193830543
46909_5535146	L14	44.9163193830543
55473_6545698	L14	44.9163193830543
compli_83492_9851940	L14	44.9163193830543
compli_105152_12407820	L14	44.9163193830543
compli_86231_10175142	L16	0
compli_34750_4100384	L16	14.42946367334
compli_41453_4891338	L16	14.42946367334
compli_109263_12892918	L16	14.42946367334
107253_12655738	L16	25.8539401042461
79722_9407080	L16	25.8539401042461
compli_3562_420200	L16	33.9096959330904
compli_4793_565458	L16	33.9096959330904
compli_5056_596492	L16	33.9096959330904
compli_6958_820928	L16	33.9096959330904
compli_8912_1051500	L16	33.9096959330904
compli_9171_1082062	L16	33.9096959330904
compli_9770_1152744	L16	33.9096959330904
compli_11034_1301896	L16	33.9096959330904
11780_1389924	L16	33.9096959330904
compli_12090_1426504	L16	33.9096959330904
12165_1435354	L16	33.9096959330904
compli_15976_1885052	L16	33.9096959330904
16118_1901808	L16	33.9096959330904
compli_17125_2020634	L16	33.9096959330904
compli_19479_2298406	L16	33.9096959330904
compli_20303_2395638	L16	33.9096959330904
compli_20926_2469152	L16	33.9096959330904
compli_21105_2490274	L16	33.9096959330904
22344_2636476	L16	33.9096959330904
compli_22848_2695948	L16	33.9096959330904
compli_23984_2829996	L16	33.9096959330904
compli_24230_2859024	L16	33.9096959330904
compli_24327_2870470	L16	33.9096959330904
compli_24941_2942922	L16	33.9096959330904
compli_25924_3058916	L16	33.9096959330904
26768_3158508	L16	33.9096959330904
compli_26789_3160986	L16	33.9096959330904
27655_3263174	L16	33.9096959330904
30135_3555814	L16	33.9096959330904
31646_3734112	L16	33.9096959330904
31837_3756650	L16	33.9096959330904
compli_32060_3782964	L16	33.9096959330904
compli_32485_3833114	L16	33.9096959330904
compli_32516_3836772	L16	33.9096959330904
32986_3892232	L16	33.9096959330904
compli_34531_4074542	L16	33.9096959330904
compli_34819_4108526	L16	33.9096959330904
35329_4168706	L16	33.9096959330904
compli_35927_4239270	L16	33.9096959330904
compli_36631_4322342	L16	33.9096959330904
compli_36751_4336502	L16	33.9096959330904
compli_36790_4341104	L16	33.9096959330904
41559_4903846	L16	33.9096959330904
41949_4949866	L16	33.9096959330904
compli_42439_5007686	L16	33.9096959330904
44611_5263982	L16	33.9096959330904
48344_5704476	L16	33.9096959330904
compli_48527_5726070	L16	33.9096959330904
compli_50755_5988974	L16	33.9096959330904
compli_51545_6082194	L16	33.9096959330904
52019_6138126	L16	33.9096959330904
53706_6337192	L16	33.9096959330904
compli_53764_6344036	L16	33.9096959330904
53977_6369170	L16	33.9096959330904
57521_6787362	L16	33.9096959330904
compli_58087_6854150	L16	33.9096959330904
58283_6877278	L16	33.9096959330904
60346_7120712	L16	33.9096959330904
64252_7581620	L16	33.9096959330904
67998_8023648	L16	33.9096959330904
69778_8233688	L16	33.9096959330904
72628_8569988	L16	33.9096959330904
73163_8633118	L16	33.9096959330904
73880_8717724	L16	33.9096959330904
74433_8782978	L16	33.9096959330904
75934_8960096	L16	33.9096959330904
compli_75952_8962220	L16	33.9096959330904
compli_76459_9022046	L16	33.9096959330904
77735_9172614	L16	33.9096959330904
78580_9272324	L16	33.9096959330904
