marker	LG	pos
63067_7441790	L8	17.2775765997037
compli_59592_7031740	L8	24.8605231163088
94000_11091884	L8	24.8605231163088
compli_42191_4978422	L8	31.801026257556
54234_6399496	L8	46.766750449615
97815_11542054	L8	66.1306637202306
3890_458904	L8	70.2249386260187
58192_6866540	L8	74.5229528692302
46864_5529836	L8	81.0148750462072
25944_3061276	L8	81.0148750462072
26514_3128536	L8	81.0148750462072
28100_3315684	L8	81.0148750462072
33364_3936836	L8	81.0148750462072
36278_4280688	L8	81.0148750462072
37053_4372138	L8	81.0148750462072
37802_4460520	L8	81.0148750462072
38573_4551498	L8	81.0148750462072
42242_4984440	L8	81.0148750462072
46198_5451248	L8	81.0148750462072
compli_52949_6247866	L8	81.0148750462072
52975_6250934	L8	81.0148750462072
55943_6601158	L8	81.0148750462072
59258_6992328	L8	81.0148750462072
71567_8444790	L8	81.0148750462072
82953_9788338	L8	81.0148750462072
89365_10544954	L8	81.0148750462072
95321_11247762	L8	81.0148750462072
106059_12514846	L8	81.0148750462072
9273_1094098	L8	81.0148750462072
compli_26151_3085702	L8	81.0148750462072
35830_4227824	L8	81.0148750462072
38404_4531556	L8	81.0148750462072
49898_5887848	L8	81.0148750462072
54740_6459204	L8	81.0148750462072
70289_8293986	L8	81.0148750462072
86834_10246296	L8	81.0148750462072
87691_10347422	L8	81.0148750462072
101791_12011222	L8	81.0148750462072
107578_12694088	L8	81.0148750462072
69240_8170204	L8	88.4551785328873
compli_70037_8264250	L8	95.6479132426802
37346_4406712	L8	100.760801379348
30139_3556286	L8	114.664713879495
compli_39898_4707848	L8	123.103682784501
25472_3005580	L8	149.741517753133
64087_7562150	L8	149.741517753133
compli_106337_12547650	L8	158.068709014578
48451_5717102	L8	162.284879714066
compli_102266_12067272	L8	168.556233140884
compli_8922_1052680	L8	198.815482642912
77872_9188780	L8	198.815482642912
24864_2933836	L8	212.609274544763
compli_24482_2888760	L8	234.621605986457
100510_11860064	L8	239.640312345113
48586_5733032	L8	246.74244909029
compli_21790_2571104	L8	256.098258805942
compli_33677_3973770	L8	256.098258805942
compli_99569_11749026	L8	256.098258805942
compli_104979_12387406	L8	256.098258805942
2839_334886	L8	261.373611395047
76668_9046708	L8	269.6125091714
86128_10162988	L8	275.927647716357
96014_11329536	L8	275.927647716357
105675_12469534	L8	275.927647716357
compli_331_38942	L8	289.333098115388
34954_4124456	L8	297.867981643897
compli_37733_4452378	L8	297.867981643897
compli_103536_12217132	L8	297.867981643897
compli_42003_4956238	L8	310.294085479612
compli_46588_5497268	L8	318.927138979174
compli_86832_10246060	L14	0
compli_3669_432826	L14	3.06785025261006
compli_17499_2064766	L14	3.06785025261006
compli_29527_3484070	L14	3.06785025261006
compli_30648_3616348	L14	3.06785025261006
compli_41955_4950574	L14	3.06785025261006
compli_46216_5453372	L14	3.06785025261006
compli_56958_6720928	L14	3.06785025261006
compli_76313_9004818	L14	3.06785025261006
compli_86871_10250662	L14	3.06785025261006
compli_87962_10379400	L14	3.06785025261006
compli_97162_11465000	L14	3.06785025261006
compli_103394_12200376	L14	3.06785025261006
compli_103683_12234478	L14	3.06785025261006
compli_105881_12493842	L14	3.06785025261006
compli_105895_12495494	L14	6.11568591440981
compli_72943_8607158	L14	8.71711295239746
compli_11213_1323018	L14	15.1337644538788
compli_78205_9228074	L14	15.1337644538788
compli_81417_9607090	L14	15.1337644538788
compli_11816_1394172	L14	24.2935937028048
compli_22859_2697246	L14	24.2935937028048
compli_36925_4357034	L14	24.2935937028048
compli_52060_6142964	L14	24.2935937028048
compli_67189_7928186	L14	24.2935937028048
compli_39822_4698880	L14	38.1603774967493
compli_44108_5204628	L14	38.1603774967493
compli_88374_10428016	L14	38.1603774967493
26447_3120630	L14	47.2480648779459
29399_3468966	L14	47.2480648779459
14168_1671708	L14	52.714832547079
compli_41767_4928390	L14	52.714832547079
compli_102647_12112230	L14	52.714832547079
compli_1854_218656	L14	59.0068582220376
compli_6243_736558	L14	59.0068582220376
13419_1583326	L14	59.0068582220376
compli_32788_3868868	L14	59.0068582220376
compli_41267_4869390	L14	59.0068582220376
compli_47638_5621168	L14	59.0068582220376
58179_6865006	L14	59.0068582220376
compli_80859_9541246	L14	59.0068582220376
compli_81934_9668096	L14	59.0068582220376
compli_87085_10275914	L14	59.0068582220376
compli_88708_10467428	L14	59.0068582220376
compli_95012_11211300	L14	59.0068582220376
compli_98739_11651086	L14	59.0068582220376
98849_11664066	L14	59.0068582220376
compli_38048_4489548	L14	65.9746750015334
compli_96924_11436916	L14	65.9746750015334
compli_79920_9430444	L14	70.1566584581867
5828_687588	L16	0
compli_28419_3353326	L16	0
45604_5381156	L16	12.501373743952
67629_7980106	L16	12.501373743952
37779_4457806	L16	21.0463200241171
compli_28301_3339402	L16	29.0621779968449
compli_7969_940226	L16	34.4048795335094
compli_12594_1485976	L16	34.4048795335094
compli_31229_3684906	L16	34.4048795335094
compli_74863_8833718	L16	34.4048795335094
7093_836858	L16	49.407938805841
compli_18751_2212502	L16	49.407938805841
93866_11076072	L16	49.407938805841
compli_34170_4031944	L16	73.3099512804195
compli_5425_640034	L16	73.3099512804195
compli_37948_4477748	L16	73.3099512804195
compli_108983_12859878	L16	73.3099512804195
compli_5799_684166	L16	80.3423419150337
compli_13218_1559608	L16	80.3423419150337
compli_13529_1596306	L16	80.3423419150337
compli_19294_2276576	L16	80.3423419150337
compli_21244_2506676	L16	80.3423419150337
compli_42480_5012524	L16	80.3423419150337
compli_83549_9858666	L16	80.3423419150337
compli_52194_6158776	L16	84.4757664971847
28446_3356512	L16	88.2752788357334
52955_6248574	L16	98.4879996076644
compli_3316_391172	L16	105.628003186929
13539_1597486	L16	105.628003186929
36706_4331192	L16	105.628003186929
41991_4954822	L16	110.102649461801
compli_18488_2181468	L16	113.802766502699
compli_27534_3248896	L16	117.279413518629
compli_14883_1756078	L16	133.231761826388
compli_31668_3736708	L16	137.543135192403
compli_49295_5816694	L16	142.435840019564
compli_78234_9231496	L16	142.435840019564
compli_38748_4572148	L16	142.435840019564
58001_6844002	L16	142.435840019564
compli_3416_402972	L16	151.019227414089
13521_1595362	L16	151.019227414089
compli_30825_3637234	L16	151.019227414089
63230_7461024	L16	151.019227414089
compli_95805_11304874	L16	151.019227414089
compli_101379_11962606	L16	151.019227414089
compli_2404_283556	L16	155.351811866563
23646_2790112	L16	163.758113050041
compli_57980_6841524	L16	171.548115570738
compli_7151_843702	L16	175.140155851676
compli_17967_2119990	L16	175.140155851676
compli_24403_2879438	L16	175.140155851676
compli_26088_3078268	L16	175.140155851676
compli_30382_3584960	L16	175.140155851676
compli_49906_5888792	L16	175.140155851676
compli_56976_6723052	L16	175.140155851676
compli_80374_9484016	L16	175.140155851676
compli_90276_10652452	L16	175.140155851676
compli_90504_10679356	L16	175.140155851676
compli_11568_1364908	L16	182.922449204601
compli_17693_2087658	L16	182.922449204601
compli_4523_533598	L16	190.225253057535
compli_16891_1993022	L16	190.225253057535
compli_34477_4068170	L16	197.498417077042
compli_17309_2042346	L16	201.087778653078
compli_24630_2906224	L16	201.087778653078
91817_10834290	L16	201.087778653078
92415_10904854	L16	201.087778653078
compli_96308_11364228	L16	201.087778653078
compli_98292_11598340	L16	201.087778653078
compli_6178_728888	L16	204.464740976207
compli_7653_902938	L16	207.826363415626
compli_8451_997102	L16	222.565519215202
compli_90909_10727146	L16	236.71552153029
28820_3400644	L16	241.514586719695
70225_8286434	L16	246.572959242682
compli_35508_4189828	L16	254.724759081254
compli_23886_2818432	L16	271.131762690595
48616_5736572	L16	271.131762690595
compli_4535_535014	L16	271.131762690595
compli_33912_4001500	L16	271.131762690595
79587_9391150	L16	271.131762690595
compli_103853_12254538	L16	271.131762690595
104007_12272710	L16	271.131762690595
compli_12295_1450694	L16	277.557719600309
compli_27331_3224942	L16	286.754867815113
compli_11713_1382018	L16	296.114940102033
compli_56574_6675616	L16	305.441531510948
compli_77016_9087772	L16	315.003295020421
compli_6950_819984	L16	324.486328863807
106346_12548712	L16	334.319099422129
109344_12902476	L16	334.319099422129
11212_1322900	L16	344.507555072308
compli_26571_3135262	L16	344.507555072308
31800_3752284	L16	344.507555072308
34222_4038080	L16	344.507555072308
70991_8376822	L16	344.507555072308
82429_9726506	L16	344.507555072308
95394_11256376	L16	344.507555072308
compli_101624_11991516	L16	344.507555072308
compli_103108_12166628	L16	344.507555072308
compli_48500_5722884	L16	354.919349053994
compli_52152_6153820	L16	354.919349053994
57525_6787834	L16	354.919349053994
compli_84880_10015724	L16	354.919349053994
41856_4938892	L16	361.330393964637
17162_2025000	L16	372.900441843067
20719_2444726	L16	377.462416530566
compli_21417_2527090	L16	382.301623730641
compli_40938_4830568	L16	396.998324977389
12550_1480784	L16	401.368393701586
compli_20901_2466202	L16	406.495351246136
compli_91592_10807740	L18	0
42918_5064208	L18	8.68256827512005
4441_523922	L18	14.8780417757089
25238_2977968	L18	14.8780417757089
compli_102783_12128278	L18	14.8780417757089
101995_12035294	L18	28.5021414225661
compli_7229_852906	L18	34.5518437315059
compli_81395_9604494	L18	34.5518437315059
41640_4913404	L18	39.7736525280168
100904_11906556	L18	48.7887170700723
18148_2141348	L18	63.2366745312825
35430_4180624	L18	63.2366745312825
46855_5528774	L18	63.2366745312825
55112_6503100	L18	63.2366745312825
66027_7791070	L18	63.2366745312825
compli_92691_10937422	L18	63.2366745312825
101406_11965792	L18	63.2366745312825
83333_9833178	L18	71.1160863730352
69548_8206548	L18	76.1687023252883
compli_86676_10227652	L18	81.5090751639634
65080_7679324	L18	88.3316888287851
compli_2468_291108	L18	92.0873485000587
4064_479436	L18	92.0873485000587
6136_723932	L18	92.0873485000587
compli_6402_755320	L18	92.0873485000587
compli_11127_1312870	L18	92.0873485000587
compli_14991_1768822	L18	92.0873485000587
compli_15563_1836318	L18	92.0873485000587
compli_60677_7159770	L18	92.0873485000587
compli_74809_8827346	L18	92.0873485000587
88235_10411614	L18	92.0873485000587
91416_10786972	L18	92.0873485000587
compli_93082_10983560	L18	92.0873485000587
compli_43443_5126158	L18	97.7097437991843
67672_7985180	L18	97.7097437991843
40389_4765786	L18	101.277145462482
compli_11343_1338358	L26	0
60288_7113868	L26	0
106663_12586118	L26	0
compli_48120_5678044	L26	2.09900816561474
compli_65039_7674486	L26	8.62746581041193
5563_656318	L26	15.7772989754112
8601_1014802	L26	15.7772989754112
91870_10840544	L26	15.7772989754112
compli_35745_4217794	L26	21.1656440832319
compli_20561_2426082	L26	25.4002543215841
69176_8162652	L26	32.6492034236115
compli_3499_412766	L26	36.4072331811269
compli_21440_2529804	L26	43.4953766136057
41358_4880128	L26	53.3127911866579
56665_6686354	L26	53.3127911866579
64889_7656786	L26	53.3127911866579
67685_7986714	L26	53.3127911866579
73523_8675598	L26	53.3127911866579
compli_78723_9289198	L26	53.3127911866579
compli_54819_6468526	L26	55.1075678470268
compli_58468_6899108	L26	56.381360386783
13299_1569166	L26	61.1896218119668
28974_3418816	L26	61.1896218119668
30966_3653872	L26	61.1896218119668
compli_34918_4120208	L26	61.1896218119668
66542_7851840	L26	61.1896218119668
67606_7977392	L26	61.1896218119668
compli_30895_3645494	L28	0
compli_46562_5494200	L28	6.6443583320141
90780_10711924	L28	13.4187322324027
6200_731484	L28	22.9430251576631
17315_2043054	L28	27.6380510021581
compli_50604_5971156	L28	35.7445285178149
compli_90832_10718060	L28	35.7445285178149
13563_1600318	L28	43.6578026050088
compli_16636_1962932	L28	49.3713785228321
compli_25955_3062574	L28	49.3713785228321
compli_40870_4822544	L28	49.3713785228321
compli_42436_5007332	L28	49.3713785228321
45565_5376554	L28	49.3713785228321
compli_57380_6770724	L28	49.3713785228321
compli_71255_8407974	L28	49.3713785228321
compli_83394_9840376	L28	49.3713785228321
91323_10775998	L28	49.3713785228321
compli_92165_10875354	L28	49.3713785228321
compli_95070_11218144	L28	49.3713785228321
compli_104437_12323450	L28	49.3713785228321
compli_108070_12752144	L28	49.3713785228321
108763_12833918	L28	49.3713785228321
compli_30791_3633222	L28	49.3713785228321
18645_2199994	L28	58.996209754488
105697_12472130	L28	68.0940887004128
6540_771604	L28	74.5108218990188
compli_16433_1938978	L28	74.5108218990188
compli_16693_1969658	L28	74.5108218990188
22876_2699252	L28	74.5108218990188
compli_22976_2711052	L28	74.5108218990188
compli_45121_5324162	L28	74.5108218990188
77180_9107124	L28	74.5108218990188
compli_78226_9230552	L28	74.5108218990188
compli_67702_7988720	L28	74.5108218990188
9991_1178822	L28	84.1574843073682
14953_1764338	L28	84.1574843073682
17181_2027242	L28	84.1574843073682
32525_3837834	L28	84.1574843073682
37689_4447186	L28	84.1574843073682
27792_3279340	L28	93.3038095008374
13019_1536126	L28	106.438119063005
29482_3478760	L28	106.438119063005
compli_70823_8356998	L28	119.025135566088
compli_69889_8246786	L28	119.025135566088
compli_6509_767946	L28	119.025135566088
compli_54958_6484928	L28	129.37868414273
9153_1079938	L28	129.37868414273
11419_1347326	L28	129.37868414273
12367_1459190	L28	129.37868414273
compli_12885_1520314	L28	129.37868414273
13224_1560316	L28	129.37868414273
20588_2429268	L28	129.37868414273
compli_20899_2465966	L28	129.37868414273
compli_21378_2522488	L28	129.37868414273
compli_22409_2644146	L28	129.37868414273
22480_2652524	L28	129.37868414273
24769_2922626	L28	129.37868414273
compli_30037_3544250	L28	129.37868414273
30204_3563956	L28	129.37868414273
compli_35422_4179680	L28	129.37868414273
42303_4991638	L28	129.37868414273
47222_5572080	L28	129.37868414273
59806_7056992	L28	129.37868414273
74305_8767874	L28	129.37868414273
78361_9246482	L28	129.37868414273
compli_78935_9314214	L28	129.37868414273
compli_85552_10095020	L28	129.37868414273
87629_10340106	L28	129.37868414273
compli_88339_10423886	L28	129.37868414273
88710_10467664	L28	129.37868414273
compli_89413_10550618	L28	129.37868414273
compli_101278_11950688	L28	129.37868414273
compli_101392_11964140	L28	129.37868414273
101831_12015942	L28	129.37868414273
5796_683812	L28	136.044937379838
33853_3994538	L28	142.704203703728
40157_4738410	L28	149.353378555798
53011_6255182	L28	155.986640628308
81890_9662904	L28	162.22235676482
27827_3283470	L28	168.175683826394
107138_12642168	L28	175.371621523005
compli_38335_4523414	L28	185.023651147434
compli_65620_7743044	L28	185.023651147434
compli_76615_9040454	L28	185.023651147434
85768_10120508	L28	194.670524792251
3767_444390	L28	204.991838078873
5131_605342	L28	204.991838078873
compli_20867_2462190	L28	204.991838078873
compli_84484_9968996	L28	204.991838078873
94949_11203866	L28	204.991838078873
105806_12484992	L28	204.991838078873
24570_2899144	L28	218.501170599192
30612_3612100	L28	218.501170599192
30649_3616466	L28	218.501170599192
compli_53581_6322442	L28	218.501170599192
79950_9433984	L28	225.354142784152
compli_32281_3809042	L28	236.377212988183
compli_44004_5192356	L28	236.377212988183
10209_1204546	L28	248.594955897654
34852_4112420	L28	253.387455448149
56426_6658152	L28	253.387455448149
compli_10065_1187554	L28	262.297617965088
compli_16099_1899566	L28	262.297617965088
compli_20896_2465612	L28	262.297617965088
25562_3016200	L28	262.297617965088
compli_67497_7964530	L28	262.297617965088
75481_8906642	L28	262.297617965088
compli_81142_9574640	L28	262.297617965088
compli_88136_10399932	L28	262.297617965088
89112_10515100	L28	262.297617965088
109366_12905072	L28	262.297617965088
12362_1458600	L28	268.452204599846
compli_82230_9703024	L28	281.503335932995
compli_62755_7404974	L28	290.808645047906
30095_3551094	L28	290.808645047906
59441_7013922	L28	290.808645047906
compli_70566_8326672	L28	290.808645047906
compli_39386_4647432	L28	306.502869654463
compli_98318_11601408	L28	307.900592997194
compli_95327_11248470	L28	309.176549627681
compli_57771_6816862	L28	323.770696582188
compli_3501_413002	L28	328.702573545718
35255_4159974	L30	0
42023_4958598	L30	0
15715_1854254	L30	6.02772310388465
compli_3556_419492	L30	19.257408764567
89390_10547904	L30	19.257408764567
33633_3968578	L30	29.8993447811774
compli_35287_4163750	L30	29.8993447811774
compli_37281_4399042	L30	29.8993447811774
compli_45261_5340682	L30	29.8993447811774
62861_7417482	L30	29.8993447811774
73266_8645272	L30	29.8993447811774
compli_83342_9834240	L30	29.8993447811774
87017_10267890	L30	29.8993447811774
compli_10936_1290332	L30	39.0659921043908
64204_7575956	L30	43.6543844168448
108419_12793326	L30	43.6543844168448
compli_4404_519556	L30	52.5667364365956
compli_10395_1226494	L30	52.5667364365956
compli_14769_1742626	L30	52.5667364365956
compli_24187_2853950	L30	52.5667364365956
compli_31883_3762078	L30	52.5667364365956
89969_10616226	L30	52.5667364365956
compli_75168_8869708	L30	60.8176390347892
27867_3288190	L30	67.9752946083969
compli_33793_3987458	L30	67.9752946083969
compli_57247_6755030	L30	67.9752946083969
72766_8586272	L30	67.9752946083969
compli_82184_9697596	L30	67.9752946083969
compli_76599_9038566	L30	77.0439712103357
compli_82457_9729810	L30	77.0439712103357
compli_91322_10775880	L30	77.0439712103357
compli_85539_10093486	L32	0
55602_6560920	L32	9.54653697942388
compli_16496_1946412	L32	15.5184103306686
23657_2791410	L32	22.1309328390549
compli_34983_4127878	L32	22.1309328390549
61543_7261958	L32	22.1309328390549
5736_676732	L32	31.751125027173
compli_47450_5598984	L32	31.751125027173
compli_77196_9109012	L32	41.5663139537655
compli_85831_10127942	L32	41.5663139537655
compli_88780_10475924	L32	41.5663139537655
compli_6007_708710	L32	50.8789788711601
compli_6347_748830	L32	50.8789788711601
compli_19285_2275514	L32	50.8789788711601
compli_39742_4689440	L32	50.8789788711601
compli_65983_7785878	L32	50.8789788711601
compli_86176_10168652	L32	50.8789788711601
87058_10272728	L32	50.8789788711601
90178_10640888	L32	50.8789788711601
compli_101053_11924138	L32	50.8789788711601
compli_102302_12071520	L32	50.8789788711601
compli_92752_10944620	L32	58.8309109980988
compli_77391_9132022	L32	65.4085694683261
103563_12220318	L32	66.7858631162162
38820_4580644	L32	88.8325510050382
8790_1037104	L32	93.8165565700048
25089_2960386	L32	93.8165565700048
compli_32914_3883736	L32	98.7470881582979
compli_79124_9336516	L32	100.155287633607
compli_7121_840162	L32	103.935873589557
compli_7812_921700	L32	103.935873589557
compli_12141_1432522	L32	103.935873589557
compli_14249_1681266	L32	103.935873589557
compli_21103_2490038	L32	103.935873589557
compli_32203_3799838	L32	103.935873589557
compli_55197_6513130	L32	103.935873589557
compli_67649_7982466	L32	103.935873589557
compli_77087_9096150	L32	103.935873589557
compli_78576_9271852	L32	103.935873589557
98969_11678226	L32	103.935873589557
compli_99685_11762714	L32	103.935873589557
compli_107891_12731022	L32	103.935873589557
compli_19511_2302182	L32	103.935873589557
compli_22699_2678366	L32	103.935873589557
23198_2737248	L32	103.935873589557
compli_39834_4700296	L32	103.935873589557
41861_4939482	L32	103.935873589557
62576_7383852	L32	103.935873589557
compli_76070_8976144	L32	103.935873589557
compli_3851_454302	L32	105.804259101953
compli_26049_3073666	L32	107.59826149248
54484_6428996	L32	109.185614187099
compli_18725_2209434	L32	112.254156490181
compli_27545_3250194	L32	112.254156490181
compli_51028_6021188	L32	112.254156490181
72241_8524322	L32	112.254156490181
compli_106118_12521808	L32	112.254156490181
48485_5721114	L32	119.662921455583
compli_7527_888070	L32	134.261251951157
compli_10668_1258708	L32	134.261251951157
38962_4597400	L32	143.788542978066
compli_18456_2177692	L32	146.271333256921
21842_2577240	L32	146.271333256921
87493_10324058	L32	150.50030136088
compli_11769_1388626	L32	168.935621894446
compli_12771_1506862	L32	168.935621894446
74606_8803392	L32	168.935621894446
8282_977160	L32	179.09944917977
compli_29563_3488318	L32	179.09944917977
compli_35442_4182040	L32	179.09944917977
42027_4959070	L32	179.09944917977
58300_6879284	L32	179.09944917977
compli_93217_10999490	L32	179.09944917977
compli_106680_12588124	L32	179.09944917977
84200_9935484	L32	184.264555306875
compli_90434_10671096	L32	189.094929559525
79731_9408142	L38	0
7444_878276	L38	0
compli_38675_4563534	L38	3.73645702063208
49834_5880296	L38	13.4477262569927
74965_8845754	L38	13.4477262569927
compli_34428_4062388	L38	17.6195193280715
82734_9762496	L38	25.2470130545617
85346_10070712	L38	25.2470130545617
15835_1868414	L38	33.5827979623426
compli_9681_1142242	L38	38.51944914554
9863_1163718	L38	38.51944914554
compli_54175_6392534	L38	38.51944914554
compli_65012_7671300	L38	38.51944914554
compli_81620_9631044	L38	38.51944914554
compli_69280_8174924	L38	47.1622926424606
compli_64807_7647110	L38	52.3143585594461
compli_18214_2149136	L38	61.2235536151766
compli_4579_540206	L38	66.5635967504678
18582_2192560	L38	84.7127190007572
77214_9111136	L38	84.7127190007572
16812_1983700	L38	94.7201115036271
22781_2688042	L38	94.7201115036271
compli_35530_4192424	L38	103.192797243092
32186_3797832	L40	0
50858_6001128	L40	0
compli_71814_8473936	L40	0
compli_107250_12655384	L40	2.83513443879608
compli_29754_3510856	L40	9.44984783444438
compli_12080_1425324	L40	13.4842454022332
compli_21388_2523668	L40	13.4842454022332
compli_44929_5301506	L40	13.4842454022332
compli_57835_6824414	L40	13.4842454022332
compli_65077_7678970	L40	17.4099479069977
compli_69734_8228496	L40	23.0947520134696
86608_10219628	L40	23.0947520134696
16351_1929302	L40	31.4149065963292
74328_8770588	L40	39.658619164949
77708_9169428	L40	39.658619164949
compli_32797_3869930	L40	52.4920078453985
91277_10770570	L40	63.7161760950441
24649_2908466	L40	71.7139163844024
28924_3412916	L40	71.7139163844024
