marker	LG	pos
compli_44197_5215130	L2	174.76901718847
compli_44205_5216074	L2	174.76901718847
compli_44428_5242388	L2	174.76901718847
44440_5243804	L2	174.76901718847
44779_5283806	L2	174.76901718847
45620_5383044	L2	174.76901718847
compli_45773_5401098	L2	174.76901718847
compli_46266_5459272	L2	174.76901718847
46396_5474612	L2	174.76901718847
46917_5536090	L2	174.76901718847
46966_5541872	L2	174.76901718847
47203_5569838	L2	174.76901718847
47835_5644414	L2	174.76901718847
compli_48019_5666126	L2	174.76901718847
compli_48286_5697632	L2	174.76901718847
compli_48504_5723356	L2	174.76901718847
49827_5879470	L2	174.76901718847
49837_5880650	L2	174.76901718847
49870_5884544	L2	174.76901718847
compli_50101_5911802	L2	174.76901718847
compli_50486_5957232	L2	174.76901718847
compli_51052_6024020	L2	174.76901718847
51632_6092460	L2	174.76901718847
51987_6134350	L2	174.76901718847
52519_6197126	L2	174.76901718847
54272_6403980	L2	174.76901718847
54336_6411532	L2	174.76901718847
55197_6513130	L2	174.76901718847
compli_55601_6560802	L2	174.76901718847
55904_6596556	L2	174.76901718847
57494_6784176	L2	174.76901718847
compli_58006_6844592	L2	174.76901718847
compli_59620_7035044	L2	174.76901718847
59656_7039292	L2	174.76901718847
61104_7210156	L2	174.76901718847
compli_61535_7261014	L2	174.76901718847
62576_7383852	L2	174.76901718847
compli_62918_7424208	L2	174.76901718847
compli_63137_7450050	L2	174.76901718847
compli_63987_7550350	L2	174.76901718847
64257_7582210	L2	174.76901718847
65116_7683572	L2	174.76901718847
66640_7863404	L2	174.76901718847
66691_7869422	L2	174.76901718847
67771_7996862	L2	174.76901718847
compli_68944_8135276	L2	174.76901718847
69714_8226136	L2	174.76901718847
70796_8353812	L2	174.76901718847
compli_72604_8567156	L2	174.76901718847
73721_8698962	L2	174.76901718847
74307_8768110	L2	174.76901718847
compli_75224_8876316	L2	174.76901718847
75652_8926820	L2	174.76901718847
76204_8991956	L2	174.76901718847
76528_9030188	L2	174.76901718847
compli_76547_9032430	L2	174.76901718847
77034_9089896	L2	174.76901718847
77064_9093436	L2	174.76901718847
77917_9194090	L2	174.76901718847
79736_9408732	L2	174.76901718847
79948_9433748	L2	174.76901718847
80203_9463838	L2	174.76901718847
80480_9496524	L2	174.76901718847
80698_9522248	L2	174.76901718847
80775_9531334	L2	174.76901718847
80785_9532514	L2	174.76901718847
compli_80901_9546202	L2	174.76901718847
81318_9595408	L2	174.76901718847
compli_81840_9657004	L2	174.76901718847
81922_9666680	L2	174.76901718847
81979_9673406	L2	174.76901718847
82002_9676120	L2	174.76901718847
82433_9726978	L2	174.76901718847
82859_9777246	L2	174.76901718847
compli_83926_9903152	L2	174.76901718847
83997_9911530	L2	174.76901718847
compli_84428_9962388	L2	174.76901718847
84543_9975958	L2	174.76901718847
85745_10117794	L2	174.76901718847
86211_10172782	L2	174.76901718847
compli_86934_10258096	L2	174.76901718847
87493_10324058	L2	174.76901718847
90271_10651862	L2	174.76901718847
90330_10658824	L2	174.76901718847
90651_10696702	L2	174.76901718847
compli_90817_10716290	L2	174.76901718847
91126_10752752	L2	174.76901718847
compli_91326_10776352	L2	174.76901718847
91749_10826266	L2	174.76901718847
93052_10980020	L2	174.76901718847
compli_93175_10994534	L2	174.76901718847
compli_93177_10994770	L2	174.76901718847
94696_11174012	L2	174.76901718847
95406_11257792	L2	174.76901718847
95841_11309122	L2	174.76901718847
96135_11343814	L2	174.76901718847
96200_11351484	L2	174.76901718847
96211_11352782	L2	174.76901718847
96629_11402106	L2	174.76901718847
compli_97088_11456268	L2	174.76901718847
97703_11528838	L2	174.76901718847
98532_11626660	L2	174.76901718847
99250_11711384	L2	174.76901718847
99494_11740176	L2	174.76901718847
compli_99621_11755162	L2	174.76901718847
99685_11762714	L2	174.76901718847
compli_102744_12123676	L2	174.76901718847
103430_12204624	L2	174.76901718847
105940_12500804	L2	174.76901718847
105972_12504580	L2	174.76901718847
106118_12521808	L2	174.76901718847
106527_12570070	L2	174.76901718847
107056_12632492	L2	174.76901718847
compli_107394_12672376	L2	174.76901718847
107991_12742822	L2	174.76901718847
108735_12830614	L2	174.76901718847
109554_12927256	L2	174.76901718847
compli_208499_24602766	L2	174.76901718847
26818_3164408	L2	179.065273611636
91915_10845854	L2	179.065273611636
4326_510352	L2	183.362214030047
51400_6065084	L2	187.65885845396
91447_10790630	L2	187.65885845396
compli_84823_10008998	L2	191.955523296509
compli_2642_311640	L2	196.253388627953
compli_67687_7986950	L2	196.253388627953
compli_76043_8972958	L2	196.253388627953
compli_104134_12287696	L2	196.253388627953
29276_3454452	L2	203.445051546605
compli_39863_4703718	L2	203.445051546605
55928_6599388	L2	203.445051546605
compli_80315_9477054	L2	203.445051546605
compli_80330_9478824	L2	203.445051546605
32203_3799838	L2	207.742166116953
106446_12560512	L2	207.742166116953
12193_1438658	L2	214.03765580253
53680_6334124	L2	214.03765580253
18938_2234568	L2	219.230364812478
90138_10636168	L2	219.230364812478
5914_697736	L2	223.533802288984
1992_234940	L2	227.664757527449
4306_507992	L2	227.664757527449
7416_874972	L2	227.664757527449
8229_970906	L2	227.664757527449
9683_1142478	L2	227.664757527449
11851_1398302	L2	227.664757527449
12082_1425560	L2	227.664757527449
12183_1437478	L2	227.664757527449
16887_1992550	L2	227.664757527449
20037_2364250	L2	227.664757527449
20960_2473164	L2	227.664757527449
21916_2585972	L2	227.664757527449
23346_2754712	L2	227.664757527449
31622_3731280	L2	227.664757527449
33170_3913944	L2	227.664757527449
35925_4239034	L2	227.664757527449
37259_4396446	L2	227.664757527449
37498_4424648	L2	227.664757527449
39013_4603418	L2	227.664757527449
39121_4616162	L2	227.664757527449
46525_5489834	L2	227.664757527449
52958_6248928	L2	227.664757527449
53180_6275124	L2	227.664757527449
57495_6784294	L2	227.664757527449
60581_7148442	L2	227.664757527449
79417_9371090	L2	227.664757527449
86046_10153312	L2	227.664757527449
88858_10485128	L2	227.664757527449
91428_10788388	L2	227.664757527449
91441_10789922	L2	227.664757527449
91804_10832756	L2	227.664757527449
92044_10861076	L2	227.664757527449
93033_10977778	L2	227.664757527449
95319_11247526	L2	227.664757527449
98075_11572734	L2	227.664757527449
102845_12135594	L2	227.664757527449
107891_12731022	L2	227.664757527449
107942_12737040	L2	227.664757527449
34805_4106874	L2	227.664757527449
42639_5031286	L2	227.664757527449
70469_8315226	L2	227.664757527449
90120_10634044	L2	227.664757527449
106982_12623760	L2	227.664757527449
34983_4127878	L2	229.306849668167
18736_2210732	L2	230.735810014165
compli_315_37054	L2	237.926570061014
18411_2172382	L2	237.926570061014
47452_5599220	L2	245.11991364629
53767_6344390	L2	245.11991364629
79899_9427966	L2	245.11991364629
100982_11915760	L2	245.11991364629
15559_1835846	L2	246.582692773031
70848_8359948	L2	252.865868784571
75361_8892482	L2	256.277306009772
12314_1452936	L2	260.573081224165
38117_4497690	L2	260.573081224165
54408_6420028	L2	267.765424501996
94304_11127756	L2	267.765424501996
compli_56633_6682578	L2	272.063328676515
7563_892318	L2	276.363035506502
36005_4248474	L2	276.363035506502
47379_5590606	L2	276.363035506502
56853_6708538	L2	276.363035506502
98897_11669730	L2	276.363035506502
9505_1121474	L2	283.559529258759
67649_7982466	L2	283.559529258759
100833_11898178	L2	283.559529258759
11837_1396650	L2	287.859447548381
compli_33270_3925744	L2	292.158211032753
compli_43834_5172296	L2	292.158211032753
compli_58145_6860994	L2	292.158211032753
compli_87549_10330666	L2	292.158211032753
compli_93859_11075246	L2	292.158211032753
compli_25086_2960032	L2	296.455314677264
compli_18556_2189492	L2	297.884313017695
96578_11396088	L2	299.313300622899
21403_2525438	L2	300.742280530403
compli_32232_3803260	L2	302.171272663371
26962_3181400	L2	303.600650377252
compli_39045_4607194	L2	305.03082008394
35524_4191716	L2	306.461777099686
compli_17_1890	L2	310.775178685991
compli_1657_195410	L2	310.775178685991
compli_3568_420908	L2	310.775178685991
compli_8253_973738	L2	310.775178685991
compli_8723_1029198	L2	310.775178685991
compli_15068_1777908	L2	310.775178685991
21783_2570278	L2	310.775178685991
compli_23606_2785392	L2	310.775178685991
26262_3098800	L2	310.775178685991
compli_27276_3218452	L2	310.775178685991
compli_30753_3628738	L2	310.775178685991
31844_3757476	L2	310.775178685991
compli_32629_3850106	L2	310.775178685991
32636_3850932	L2	310.775178685991
33374_3938016	L2	310.775178685991
compli_35848_4229948	L2	310.775178685991
35869_4232426	L2	310.775178685991
compli_36341_4288122	L2	310.775178685991
38445_4536394	L2	310.775178685991
compli_51106_6030392	L2	310.775178685991
compli_53341_6294122	L2	310.775178685991
compli_59812_7057700	L2	310.775178685991
compli_65917_7778090	L2	310.775178685991
68358_8066128	L2	310.775178685991
76522_9029480	L2	310.775178685991
76663_9046118	L2	310.775178685991
79324_9360116	L2	310.775178685991
81643_9633758	L2	310.775178685991
81722_9643080	L2	310.775178685991
86869_10250426	L2	310.775178685991
89801_10596402	L2	310.775178685991
compli_98111_11576982	L2	310.775178685991
compli_103519_12215126	L2	310.775178685991
compli_106259_12538446	L2	310.775178685991
108338_12783768	L2	310.775178685991
compli_13005_1534474	L2	315.056278995927
compli_29145_3438994	L2	319.323263510263
compli_25087_2960150	L2	320.782979040257
compli_27165_3205354	L2	320.782979040257
compli_28816_3400172	L2	320.782979040257
compli_29271_3453862	L2	320.782979040257
compli_46207_5452310	L2	320.782979040257
compli_59171_6982062	L2	320.782979040257
compli_81394_9604376	L2	320.782979040257
compli_25679_3030006	L2	325.079425518575
compli_67988_8022468	L2	329.37620762709
compli_75963_8963518	L2	329.37620762709
compli_86019_10150126	L2	329.37620762709
compli_91971_10852462	L2	329.37620762709
56162_6627000	L2	333.6724966787
compli_36332_4287060	L2	335.104373298402
23599_2784566	L2	339.402444266932
33287_3927750	L2	339.402444266932
51261_6048682	L2	339.402444266932
55145_6506994	L2	339.402444266932
74496_8790412	L2	339.402444266932
83853_9894538	L2	339.402444266932
85229_10056906	L2	339.402444266932
6233_735378	L2	339.402444266932
20297_2394930	L2	343.699484886648
81648_9634348	L2	343.699484886648
compli_96769_11418626	L4	0
compli_83619_9866926	L4	1.42923441632504
compli_103424_12203916	L4	11.4485659820722
compli_41878_4941488	L4	13.0995982872368
compli_50794_5993576	L4	15.9816365106481
97314_11482936	L4	19.1795053017291
compli_17428_2056388	L4	19.1795053017291
compli_44760_5281564	L4	19.1795053017291
compli_107434_12677096	L4	25.4135455658664
15373_1813898	L4	26.885697268111
compli_17292_2040340	L4	31.2536974004969
compli_21813_2573818	L4	31.2536974004969
77086_9096032	L4	35.6342316801525
25656_3027292	L4	39.8919041432946
34948_4123748	L4	44.1908542014178
30885_3644314	L4	45.6530574178884
compli_23613_2786218	L4	47.1162021614698
compli_87275_10298334	L4	48.7304975784482
50440_5951804	L4	50.5651282811704
106756_12597092	L4	52.4985429265936
99789_11774986	L4	54.5038647556554
compli_4084_481796	L4	56.5851896805291
54306_6407992	L4	63.4080834896417
compli_3804_448756	L4	70.2167836766742
compli_6131_723342	L4	70.2167836766742
compli_8732_1030260	L4	70.2167836766742
compli_9638_1137168	L4	70.2167836766742
9823_1158998	L4	70.2167836766742
10087_1190150	L4	70.2167836766742
compli_10392_1226140	L4	70.2167836766742
11327_1336470	L4	70.2167836766742
14642_1727640	L4	70.2167836766742
compli_15756_1859092	L4	70.2167836766742
compli_15769_1860626	L4	70.2167836766742
17961_2119282	L4	70.2167836766742
compli_21056_2484492	L4	70.2167836766742
compli_21606_2549392	L4	70.2167836766742
compli_22085_2605914	L4	70.2167836766742
compli_22558_2661728	L4	70.2167836766742
compli_23422_2763680	L4	70.2167836766742
compli_23797_2807930	L4	70.2167836766742
compli_26443_3120158	L4	70.2167836766742
32637_3851050	L4	70.2167836766742
compli_34202_4035720	L4	70.2167836766742
compli_35081_4139442	L4	70.2167836766742
compli_37377_4410370	L4	70.2167836766742
49349_5823066	L4	70.2167836766742
50517_5960890	L4	70.2167836766742
52802_6230520	L4	70.2167836766742
55804_6584756	L4	70.2167836766742
56676_6687652	L4	70.2167836766742
62125_7330634	L4	70.2167836766742
75585_8918914	L4	70.2167836766742
76499_9026766	L4	70.2167836766742
compli_81374_9602016	L4	70.2167836766742
82774_9767216	L4	70.2167836766742
compli_83030_9797424	L4	70.2167836766742
compli_85877_10133370	L4	70.2167836766742
87740_10353204	L4	70.2167836766742
compli_88802_10478520	L4	70.2167836766742
89515_10562654	L4	70.2167836766742
compli_91193_10760658	L4	70.2167836766742
compli_91539_10801486	L4	70.2167836766742
92482_10912760	L4	70.2167836766742
compli_94177_11112770	L4	70.2167836766742
compli_99427_11732270	L4	70.2167836766742
99429_11732506	L4	70.2167836766742
108771_12834862	L4	70.2167836766742
48854_5764656	L4	72.322534198074
compli_101149_11935466	L4	77.2093748328768
compli_103617_12226690	L4	77.2093748328768
79297_9356930	L4	81.9791780194684
73546_8678312	L4	83.8145514041901
compli_104440_12323804	L4	85.5294635012425
compli_868_102308	L4	89.9252134664176
compli_20769_2450626	L4	89.9252134664176
compli_53750_6342384	L4	89.9252134664176
compli_83623_9867398	L4	89.9252134664176
compli_14485_1709114	L4	100.093471763458
compli_6919_816326	L4	101.708091949161
compli_83841_9893122	L4	101.708091949161
15191_1792422	L6	0
25700_3032484	L6	0
10322_1217880	L6	7.19584010604696
32257_3806210	L6	7.19584010604696
compli_56043_6612958	L6	7.19584010604696
107922_12734680	L6	7.19584010604696
107153_12643938	L6	11.4951956795975
32384_3821196	L6	15.7851041020311
62751_7404502	L6	15.7851041020311
100642_11875640	L6	15.7851041020311
95177_11230770	L6	20.0966703463957
33572_3961380	L6	21.5412444837517
97221_11471962	L6	22.9777321903833
compli_113416_13382972	L6	24.4074938406443
72356_8537892	L6	25.8369707778789
compli_2367_279190	L6	27.2660568776473
2858_337128	L6	27.2660568776473
compli_9984_1177996	L6	27.2660568776473
12475_1471934	L6	27.2660568776473
14984_1767996	L6	27.2660568776473
15353_1811538	L6	27.2660568776473
compli_16044_1893076	L6	27.2660568776473
compli_18426_2174152	L6	27.2660568776473
20876_2463252	L6	27.2660568776473
27822_3282880	L6	27.2660568776473
29912_3529500	L6	27.2660568776473
30633_3614578	L6	27.2660568776473
31171_3678062	L6	27.2660568776473
compli_34563_4078318	L6	27.2660568776473
35235_4157614	L6	27.2660568776473
42078_4965088	L6	27.2660568776473
62839_7414886	L6	27.2660568776473
63180_7455124	L6	27.2660568776473
63584_7502796	L6	27.2660568776473
70718_8344608	L6	27.2660568776473
compli_72094_8506976	L6	27.2660568776473
74867_8834190	L6	27.2660568776473
compli_75754_8938856	L6	27.2660568776473
80477_9496170	L6	27.2660568776473
compli_80488_9497468	L6	27.2660568776473
compli_97721_11530962	L6	27.2660568776473
98064_11571436	L6	27.2660568776473
100512_11860300	L6	27.2660568776473
102597_12106330	L6	27.2660568776473
compli_112321_13253762	L6	27.2660568776473
compli_75159_8868646	L6	28.6950542882099
compli_55900_6596084	L6	30.1240516987725
78974_9318816	L6	31.5531179776729
compli_18504_2183356	L6	32.9848701862064
compli_66646_7864112	L6	34.4207419444888
46339_5467886	L6	35.8617942897566
93194_10996776	L6	40.1881708641062
14571_1719262	L6	41.6859166875739
23300_2749284	L6	41.6859166875739
47771_5636862	L6	41.6859166875739
77919_9194326	L6	41.6859166875739
83526_9855952	L6	41.6859166875739
compli_6623_781398	L6	48.8574642460921
compli_21155_2496174	L6	48.8574642460921
3994_471176	L6	53.1692889152354
compli_27841_3285122	L6	57.5137046034175
compli_109280_12894924	L6	57.5137046034175
25316_2987172	L6	61.8406583464294
compli_1461_172282	L6	66.1635431612189
10467_1234990	L6	66.1635431612189
compli_11379_1342606	L6	66.1635431612189
compli_14939_1762686	L6	66.1635431612189
compli_104403_12319438	L6	66.1635431612189
compli_6729_793906	L6	70.4756425735659
compli_25240_2978204	L6	70.4756425735659
65632_7744460	L6	70.4756425735659
compli_70951_8372102	L6	71.9103564979647
compli_44796_5285812	L6	73.4914425238326
compli_20902_2466320	L6	80.643781422318
compli_28340_3344004	L6	80.643781422318
compli_64140_7568404	L6	80.643781422318
compli_22045_2601194	L8	0
compli_28098_3315448	L8	0
103711_12237782	L8	10.1514764655666
compli_32682_3856360	L8	14.4949516864166
49281_5815042	L8	14.4949516864166
compli_47266_5577272	L8	18.8417706299568
compli_4107_484510	L8	26.0524026391601
compli_8716_1028372	L8	26.0524026391601
compli_14042_1656840	L8	26.0524026391601
compli_18225_2150434	L8	26.0524026391601
compli_52946_6247512	L8	26.0524026391601
29931_3531742	L8	33.2469311213369
88866_10486072	L8	33.2469311213369
105522_12451480	L8	33.2469311213369
102985_12152114	L8	37.5457064915452
43686_5154832	L8	38.9773944381023
33242_3922440	L8	40.4089367522432
compli_92322_10893880	L8	41.8401244216327
compli_21486_2535232	L8	43.271908061741
compli_23092_2724740	L8	47.5678435466228
compli_32667_3854590	L8	47.5678435466228
compli_80703_9522838	L8	47.5678435466228
compli_93963_11087518	L8	51.8655733608365
36398_4294848	L8	56.1675655083577
69007_8142710	L8	56.1675655083577
82725_9761434	L8	56.1675655083577
52638_6211168	L8	56.1675655083577
76151_8985702	L8	63.3561593202107
84484_9968996	L8	63.3561593202107
89919_10610326	L8	63.3561593202107
35833_4228178	L8	70.5467237726539
40870_4822544	L8	70.5467237726539
101743_12005558	L8	70.5467237726539
107644_12701876	L8	70.5467237726539
compli_1602_188920	L8	77.7417098817084
compli_6775_799334	L8	77.7417098817084
compli_22754_2684856	L8	77.7417098817084
compli_75566_8916672	L8	77.7417098817084
85475_10085934	L8	77.7417098817084
compli_13019_1536126	L8	84.9339794155421
compli_43457_5127810	L8	84.9339794155421
compli_54553_6437138	L8	84.9339794155421
compli_89083_10511678	L8	84.9339794155421
compli_92380_10900724	L8	84.9339794155421
compli_92679_10936006	L8	84.9339794155421
compli_42466_5010872	L8	92.1267934141543
compli_45223_5336198	L8	92.1267934141543
compli_48766_5754272	L8	92.1267934141543
compli_70860_8361364	L8	92.1267934141543
compli_41850_4938184	L8	96.428216315966
compli_45590_5379504	L8	100.727764428875
compli_46543_5491958	L8	100.727764428875
compli_78361_9246482	L8	105.026773168227
44204_5215956	L8	109.326509810198
86459_10202046	L8	109.326509810198
55331_6528942	L8	113.62626283465
compli_76365_9010954	L8	115.057899317003
3401_401202	L8	116.487889603245
compli_4425_522034	L8	116.487889603245
6036_712132	L8	116.487889603245
compli_6633_782578	L8	116.487889603245
6863_809718	L8	116.487889603245
compli_7427_876270	L8	116.487889603245
8901_1050202	L8	116.487889603245
compli_10209_1204546	L8	116.487889603245
compli_10700_1262484	L8	116.487889603245
11329_1336706	L8	116.487889603245
12362_1458600	L8	116.487889603245
13018_1536008	L8	116.487889603245
13127_1548870	L8	116.487889603245
13563_1600318	L8	116.487889603245
13931_1643742	L8	116.487889603245
compli_15422_1819680	L8	116.487889603245
15465_1824754	L8	116.487889603245
15841_1869122	L8	116.487889603245
compli_15910_1877264	L8	116.487889603245
16636_1962932	L8	116.487889603245
compli_16642_1963640	L8	116.487889603245
17070_2014144	L8	116.487889603245
compli_17451_2059102	L8	116.487889603245
compli_17622_2079280	L8	116.487889603245
compli_17625_2079634	L8	116.487889603245
compli_18338_2163768	L8	116.487889603245
21116_2491572	L8	116.487889603245
21701_2560602	L8	116.487889603245
21740_2565204	L8	116.487889603245
23139_2730286	L8	116.487889603245
24191_2854422	L8	116.487889603245
compli_25948_3061748	L8	116.487889603245
27356_3227892	L8	116.487889603245
28520_3365244	L8	116.487889603245
compli_29008_3422828	L8	116.487889603245
compli_29425_3472034	L8	116.487889603245
compli_30569_3607026	L8	116.487889603245
30649_3616466	L8	116.487889603245
35422_4179680	L8	116.487889603245
35675_4209534	L8	116.487889603245
35808_4225228	L8	116.487889603245
37337_4405650	L8	116.487889603245
compli_37573_4433498	L8	116.487889603245
38335_4523414	L8	116.487889603245
39261_4632682	L8	116.487889603245
compli_41585_4906914	L8	116.487889603245
compli_41645_4913994	L8	116.487889603245
42923_5064798	L8	116.487889603245
compli_45525_5371834	L8	116.487889603245
47125_5560634	L8	116.487889603245
50952_6012220	L8	116.487889603245
compli_51184_6039596	L8	116.487889603245
compli_51187_6039950	L8	116.487889603245
51741_6105322	L8	116.487889603245
52593_6205858	L8	116.487889603245
compli_56591_6677622	L8	116.487889603245
57477_6782170	L8	116.487889603245
57627_6799870	L8	116.487889603245
compli_57681_6806242	L8	116.487889603245
compli_58603_6915038	L8	116.487889603245
compli_60835_7178414	L8	116.487889603245
61458_7251928	L8	116.487889603245
62661_7393882	L8	116.487889603245
63145_7450994	L8	116.487889603245
63765_7524154	L8	116.487889603245
65620_7743044	L8	116.487889603245
compli_66294_7822576	L8	116.487889603245
68146_8041112	L8	116.487889603245
compli_69093_8152858	L8	116.487889603245
69669_8220826	L8	116.487889603245
compli_69878_8245488	L8	116.487889603245
compli_70316_8297172	L8	116.487889603245
72761_8585682	L8	116.487889603245
73600_8684684	L8	116.487889603245
76554_9033256	L8	116.487889603245
78661_9281882	L8	116.487889603245
compli_79844_9421476	L8	116.487889603245
79950_9433984	L8	116.487889603245
compli_80566_9506672	L8	116.487889603245
81927_9667270	L8	116.487889603245
82652_9752820	L8	116.487889603245
compli_84120_9926044	L8	116.487889603245
